phs001036	2017-03-01	14:30	-	
phs001037	2016-11-17	17:01	-	
phs001038	2016-03-02	14:57	-	
phs001039	2016-10-26	14:02	-	
phs001040	2021-06-01	23:07	-	
phs001041	2016-06-10	15:08	-	
phs001043	2017-03-01	11:48	-	
phs001044	2016-09-19	16:32	-	
phs001045	2019-11-21	07:45	-	
phs001046	2018-06-06	17:04	-	
phs001048	2019-05-06	11:09	-	
phs001049	2018-12-18	13:08	-	
phs001050	2016-01-26	13:19	-	
phs001052	2021-01-21	09:10	-	
phs001053	2018-02-20	15:32	-	
phs001054	2016-04-06	11:56	-	
phs001055	2017-08-25	17:26	-	
phs001057	2016-04-22	14:25	-	
phs001058	2016-02-19	13:54	-	
phs001059	2016-02-11	09:46	-	
phs001062	2021-05-27	23:19	-	
phs001063	2016-05-12	11:54	-	
phs001064	2018-03-12	14:07	-	
phs001065	2016-06-06	17:15	-	
phs001066	2016-05-19	14:36	-	
phs001067	2016-02-17	14:08	-	
phs001071	2017-09-28	15:23	-	
phs001072	2016-10-11	16:02	-	
phs001073	2021-01-12	15:31	-	
phs001074	2016-08-22	23:19	-	
phs001075	2018-05-04	12:01	-	
phs001076	2017-05-05	11:46	-	
phs001078	2018-11-27	12:32	-	
phs001079	2017-09-01	16:21	-	
phs001080	2016-05-11	18:02	-	
phs001081	2020-07-16	10:49	-	
phs001082	2017-02-14	14:35	-	
phs001083	2019-11-21	07:56	-	
phs001084	2018-02-20	15:34	-	
phs001085	2020-06-29	05:14	-	
phs001087	2020-11-06	06:27	-	
phs001088	2017-11-16	08:57	-	
phs001089	2021-09-26	16:57	-	
phs001090	2019-05-28	14:10	-	
phs001091	2018-02-07	14:32	-	
phs001093	2016-07-08	16:10	-	
phs001095	2016-07-07	12:36	-	
phs001096	2016-07-07	12:42	-	
phs001097	2016-07-08	15:36	-	
phs001101	2016-08-10	14:05	-	
phs001105	2017-09-12	12:44	-	
phs001106	2018-10-17	08:55	-	
phs001107	2016-06-09	10:06	-	
phs001108	2018-04-16	15:16	-	
phs001109	2020-04-08	22:20	-	
phs001110	2020-09-16	09:55	-	
phs001111	2016-09-22	11:47	-	
phs001112	2016-07-01	13:52	-	
phs001115	2016-06-27	15:50	-	
phs001120	2021-04-14	07:43	-	
phs001121	2017-03-21	14:48	-	
phs001122	2021-03-25	05:55	-	
phs001123	2020-04-07	08:03	-	
phs001124	2019-09-17	11:19	-	
phs001127	2016-09-15	14:20	-	
phs001130	2018-09-28	12:27	-	
phs001133	2020-09-24	12:53	-	
phs001134	2021-08-03	08:09	-	
phs001135	2020-09-14	06:22	-	
phs001138	2021-10-28	17:36	-	
phs001139	2017-02-27	13:17	-	
phs001140	2021-02-17	07:58	-	
phs001141	2017-02-21	15:33	-	
phs001143	2021-06-07	17:09	-	
phs001146	2019-01-07	11:17	-	
phs001151	2016-08-15	09:45	-	
phs001152	2020-03-02	08:39	-	
phs001153	2017-09-26	12:08	-	
phs001154	2018-09-25	09:29	-	
phs001156	2018-05-08	15:02	-	
phs001157	2017-06-14	14:01	-	
phs001158	2019-02-20	11:52	-	
phs001159	2017-12-14	13:54	-	
phs001163	2021-06-17	05:18	-	
phs001164	2020-06-04	11:34	-	
phs001165	2018-05-25	12:31	-	
phs001166	2016-07-15	10:02	-	
phs001167	2016-07-15	10:06	-	
phs001168	2019-04-03	15:06	-	
phs001169	2020-08-24	07:34	-	
phs001172	2016-12-23	08:01	-	
phs001173	2017-09-27	15:29	-	
phs001174	2017-04-20	13:00	-	
phs001175	2019-01-29	11:24	-	
phs001176	2019-11-06	13:19	-	
phs001177	2020-03-09	08:04	-	
phs001178	2019-03-15	14:22	-	
phs001179	2017-10-30	11:17	-	
phs001180	2020-06-30	15:44	-	
phs001181	2017-03-24	13:08	-	
phs001182	2020-11-25	06:18	-	
phs001185	2016-11-03	14:12	-	
phs001187	2017-02-16	16:46	-	
phs001188	2019-12-27	13:04	-	
phs001189	2021-06-08	20:35	-	
phs001191	2017-10-03	12:41	-	
phs001192	2017-04-11	11:36	-	
phs001193	2018-12-21	12:40	-	
phs001194	2021-08-30	21:10	-	
phs001195	2018-03-29	11:22	-	
phs001196	2019-11-15	07:44	-	
phs001197	2018-05-01	15:42	-	
phs001198	2018-06-04	09:00	-	
phs001199	2017-07-03	16:22	-	
phs001200	2017-02-23	10:37	-	
phs001201	2019-09-11	07:50	-	
phs001202	2017-08-23	11:48	-	
phs001203	2016-12-14	14:35	-	
phs001205	2016-10-27	12:00	-	
phs001206	2018-03-01	14:14	-	
phs001207	2021-07-22	14:57	-	
phs001208	2019-09-04	06:41	-	
phs001209	2017-10-20	13:27	-	
phs001210	2017-04-07	11:39	-	
phs001211	2021-09-30	09:09	-	
phs001212	2017-12-11	14:38	-	
phs001213	2020-04-16	08:02	-	
phs001214	2016-10-31	13:27	-	
phs001215	2021-06-16	22:44	-	
phs001216	2017-05-08	08:02	-	
phs001217	2021-06-14	11:16	-	
phs001218	2021-06-16	22:54	-	
phs001219	2018-05-10	16:47	-	
phs001221	2020-03-12	08:19	-	
phs001222	2020-06-25	12:23	-	
phs001223	2016-10-31	13:31	-	
phs001224	2016-11-23	08:28	-	
phs001226	2017-03-28	13:59	-	
phs001227	2020-02-24	06:10	-	
phs001228	2018-06-19	10:28	-	
phs001229	2017-07-24	09:35	-	
phs001230	2020-02-13	08:58	-	
phs001231	2018-05-11	12:28	-	
phs001232	2021-09-26	16:53	-	
phs001233	2016-11-30	11:34	-	
phs001234	2018-10-16	09:51	-	
phs001235	2019-03-21	13:10	-	
phs001237	2019-11-20	12:04	-	
phs001238	2018-08-08	09:34	-	
phs001241	2017-12-04	11:19	-	
phs001242	2017-01-19	14:20	-	
phs001243	2016-12-15	12:37	-	
phs001244	2017-02-21	15:09	-	
phs001245	2018-02-05	10:29	-	
phs001246	2017-01-27	13:49	-	
phs001247	2018-08-24	10:54	-	
phs001248	2017-03-10	14:47	-	
phs001249	2017-04-03	15:32	-	
phs001250	2017-06-27	12:10	-	
phs001251	2017-02-02	14:06	-	
phs001252	2017-07-25	21:09	-	
phs001253	2017-03-01	11:53	-	
phs001255	2017-06-09	10:58	-	
phs001256	2017-05-16	11:07	-	
phs001257	2017-04-12	13:51	-	
phs001258	2020-09-11	10:07	-	
phs001259	2019-07-02	10:53	-	
phs001260	2017-03-13	12:47	-	
phs001261	2017-09-13	15:08	-	
phs001263	2017-03-10	08:22	-	
phs001264	2021-03-15	14:38	-	
phs001265	2017-06-12	11:21	-	
phs001266	2020-09-14	07:18	-	
phs001270	2017-10-06	10:24	-	
phs001271	2017-02-28	11:32	-	
phs001272	2018-11-20	09:20	-	
phs001273	2019-11-13	11:39	-	
phs001275	2017-06-20	14:59	-	
phs001276	2017-03-13	12:01	-	
phs001277	2017-11-01	14:15	-	
phs001278	2017-06-26	13:59	-	
phs001279	2018-02-09	13:15	-	
phs001281	2019-08-15	08:18	-	
phs001282	2020-04-20	08:12	-	
phs001284	2019-08-09	07:54	-	
phs001286	2019-04-01	09:01	-	
phs001287	2021-08-04	08:37	-	
phs001288	2017-11-13	13:42	-	
phs001289	2018-05-02	14:49	-	
phs001290	2020-10-07	08:03	-	
phs001291	2018-04-27	09:40	-	
phs001292	2019-07-17	12:25	-	
phs001293	2021-06-23	23:25	-	
phs001295	2019-05-03	10:53	-	
phs001296	2019-08-19	08:13	-	
phs001297	2017-06-16	15:09	-	
phs001298	2019-02-01	16:00	-	
phs001299	2020-09-14	06:47	-	
phs001300	2018-03-22	10:51	-	
phs001303	2017-10-26	13:29	-	
phs001304	2018-10-12	13:45	-	
phs001305	2018-01-19	13:04	-	
phs001306	2018-07-16	09:00	-	
phs001307	2021-04-12	21:08	-	
phs001309	2018-05-22	16:26	-	
phs001310	2017-10-23	13:56	-	
phs001311	2018-05-22	16:25	-	
phs001312	2020-02-25	02:35	-	
phs001313	2018-05-30	11:23	-	
phs001314	2018-07-03	13:50	-	
phs001315	2018-05-23	16:32	-	
phs001316	2018-06-25	11:03	-	
phs001317	2018-06-15	10:38	-	
phs001318	2018-06-25	11:54	-	
phs001319	2017-03-31	16:05	-	
phs001320	2017-05-24	14:40	-	
phs001321	2017-09-11	13:52	-	
phs001322	2020-03-10	08:09	-	
phs001323	2020-10-06	11:13	-	
phs001325	2020-05-20	14:50	-	
phs001326	2018-06-27	10:45	-	
phs001327	2021-06-04	06:44	-	
phs001328	2017-06-02	14:32	-	
phs001329	2019-05-15	09:09	-	
phs001330	2020-02-18	10:44	-	
phs001331	2019-09-16	14:56	-	
phs001332	2019-12-06	08:59	-	
phs001333	2019-09-27	13:09	-	
phs001336	2017-05-23	11:43	-	
phs001337	2019-12-09	08:11	-	
phs001338	2017-07-03	14:49	-	
phs001339	2020-06-04	11:11	-	
phs001340	2020-10-19	10:34	-	
phs001341	2018-05-07	08:00	-	
phs001342	2018-09-06	12:49	-	
phs001343	2017-05-11	13:25	-	
phs001344	2018-05-15	11:58	-	
phs001345	2021-06-23	23:23	-	
phs001346	2019-04-01	08:51	-	
phs001347	2018-02-05	09:31	-	
phs001348	2017-12-13	16:47	-	
phs001349	2021-04-13	13:27	-	
phs001351	2019-10-10	07:38	-	
phs001352	2017-10-27	14:38	-	
phs001357	2017-10-13	10:44	-	
phs001358	2021-06-10	07:06	-	
phs001359	2021-06-23	23:20	-	
phs001360	2020-05-18	08:05	-	
phs001361	2018-12-13	14:18	-	
phs001362	2017-06-09	11:01	-	
phs001363	2017-08-31	09:53	-	
phs001364	2018-03-01	12:39	-	
phs001365	2018-05-01	11:06	-	
phs001366	2018-01-08	17:06	-	
phs001367	2018-09-12	09:00	-	
phs001368	2021-07-21	06:27	-	
phs001370	2019-07-30	07:46	-	
phs001371	2017-06-27	15:22	-	
phs001372	2018-10-18	10:58	-	
phs001373	2019-11-15	07:58	-	
phs001374	2021-03-12	12:55	-	
phs001375	2021-04-02	06:36	-	
phs001376	2017-06-30	13:06	-	
phs001377	2017-10-02	13:49	-	
phs001378	2019-05-06	12:25	-	
phs001380	2020-02-27	09:22	-	
phs001381	2018-06-26	11:03	-	
phs001382	2017-10-13	09:26	-	
phs001383	2021-04-01	06:55	-	
phs001384	2017-09-20	15:01	-	
phs001385	2017-12-28	11:02	-	
phs001386	2020-02-13	07:50	-	
phs001387	2021-07-01	07:13	-	
phs001388	2021-04-12	07:16	-	
phs001389	2018-03-05	13:02	-	
phs001391	2018-03-21	15:49	-	
phs001392	2017-10-23	13:55	-	
phs001394	2018-01-03	14:14	-	
phs001395	2021-06-21	12:03	-	
phs001396	2018-05-16	07:54	-	
phs001397	2018-01-03	14:13	-	
phs001398	2018-08-09	10:57	-	
phs001399	2018-05-31	16:56	-	
phs001400	2017-11-13	13:09	-	
phs001402	2021-06-25	17:52	-	
phs001403	2017-11-30	15:56	-	
phs001404	2021-05-07	09:57	-	
phs001405	2018-03-08	11:30	-	
phs001406	2019-10-29	15:27	-	
phs001407	2017-09-18	13:57	-	
phs001409	2019-05-08	11:17	-	
phs001410	2018-10-12	14:01	-	
phs001411	2018-04-16	11:25	-	
phs001412	2021-07-05	09:26	-	
phs001415	2019-03-28	09:23	-	
phs001416	2019-10-15	18:07	-	
phs001417	2018-03-27	14:22	-	
phs001418	2018-12-12	10:32	-	
phs001419	2017-12-11	14:49	-	
phs001420	2019-06-14	07:19	-	
phs001421	2018-01-25	13:04	-	
phs001422	2021-02-16	07:31	-	
phs001423	2021-05-20	08:54	-	
phs001424	2017-10-13	10:51	-	
phs001425	2017-08-24	13:16	-	
phs001426	2018-02-27	13:28	-	
phs001427	2021-03-02	21:00	-	
phs001428	2019-08-13	07:17	-	
phs001430	2020-02-26	11:36	-	
phs001432	2019-05-24	10:55	-	
phs001433	2019-11-27	07:49	-	
phs001434	2021-07-18	21:37	-	
phs001435	2021-06-29	22:11	-	
phs001436	2019-09-25	08:37	-	
phs001437	2019-09-25	08:42	-	
phs001438	2017-12-22	11:32	-	
phs001439	2019-01-22	08:48	-	
phs001441	2017-12-15	10:58	-	
phs001442	2021-09-30	08:36	-	
phs001444	2019-11-06	20:24	-	
phs001446	2021-07-01	07:16	-	
phs001447	2018-03-14	12:55	-	
phs001448	2017-10-27	14:39	-	
phs001451	2021-04-21	08:00	-	
phs001454	2017-10-10	11:02	-	
phs001455	2019-12-09	15:02	-	
phs001457	2018-07-30	10:17	-	
phs001458	2018-04-20	14:32	-	
phs001459	2020-10-22	06:17	-	
phs001460	2019-12-10	09:07	-	
phs001461	2020-02-24	06:00	-	
phs001463	2018-04-02	15:25	-	
phs001464	2017-10-06	12:35	-	
phs001465	2019-11-01	15:58	-	
phs001466	2021-08-19	15:25	-	
phs001467	2021-08-30	13:39	-	
phs001468	2021-10-03	09:58	-	
phs001469	2018-03-01	14:47	-	
phs001470	2019-12-10	15:00	-	
phs001471	2020-08-03	15:37	-	
phs001472	2021-07-30	06:33	-	
phs001473	2021-02-02	06:13	-	
phs001474	2021-05-18	06:20	-	
phs001475	2018-11-13	14:25	-	
phs001479	2018-06-14	09:14	-	
phs001480	2021-01-21	10:25	-	
phs001481	2018-09-05	12:49	-	
phs001482	2017-12-01	14:45	-	
phs001483	2019-04-30	09:34	-	
phs001484	2018-05-18	16:08	-	
phs001485	2021-04-15	11:28	-	
phs001486	2021-10-07	06:45	-	
phs001487	2018-08-15	09:42	-	
phs001488	2018-03-26	17:10	-	
phs001489	2021-03-26	06:39	-	
phs001490	2018-07-09	14:37	-	
phs001491	2020-10-13	11:26	-	
phs001492	2018-03-15	10:19	-	
phs001493	2020-08-26	07:19	-	
phs001494	2018-03-19	11:47	-	
phs001495	2019-03-06	15:31	-	
phs001496	2018-12-07	15:30	-	
phs001497	2021-09-22	07:38	-	
phs001498	2018-03-29	11:22	-	
phs001499	2019-10-25	14:37	-	
phs001500	2021-05-27	08:05	-	
phs001501	2021-02-01	07:12	-	
phs001502	2019-09-12	08:02	-	
phs001503	2018-05-14	11:12	-	
phs001504	2021-04-09	06:20	-	
phs001505	2018-09-12	09:11	-	
phs001507	2021-04-15	07:00	-	
phs001508	2020-02-19	11:38	-	
phs001511	2019-11-13	11:29	-	
phs001512	2018-04-05	14:37	-	
phs001513	2018-08-01	14:35	-	
phs001514	2021-07-06	16:13	-	
phs001515	2021-09-30	08:54	-	
phs001516	2018-04-02	08:34	-	
phs001517	2020-05-11	08:08	-	
phs001518	2019-11-15	08:02	-	
phs001519	2018-12-12	13:46	-	
phs001521	2018-12-11	12:28	-	
phs001522	2018-04-19	14:16	-	
phs001523	2019-05-02	08:37	-	
phs001524	2019-10-21	08:57	-	
phs001525	2018-03-13	08:56	-	
phs001526	2019-05-03	11:03	-	
phs001527	2018-02-21	11:57	-	
phs001528	2018-03-05	15:37	-	
phs001529	2018-04-17	08:42	-	
phs001531	2018-10-11	13:18	-	
phs001532	2020-08-31	13:52	-	
phs001534	2019-10-17	12:26	-	
phs001535	2018-08-22	09:19	-	
phs001538	2018-06-26	11:27	-	
phs001539	2018-09-04	10:31	-	
phs001541	2020-03-27	11:19	-	
phs001542	2021-10-15	08:31	-	
phs001543	2021-07-22	15:08	-	
phs001544	2021-07-24	15:37	-	
phs001545	2021-07-22	15:00	-	
phs001546	2021-07-22	15:02	-	
phs001547	2021-07-22	15:05	-	
phs001549	2018-08-31	12:08	-	
phs001550	2019-01-08	15:29	-	
phs001551	2018-09-11	11:54	-	
phs001552	2018-09-24	12:21	-	
phs001553	2018-04-10	13:01	-	
phs001554	2018-08-06	11:16	-	
phs001555	2018-05-08	14:32	-	
phs001556	2018-07-19	13:30	-	
phs001557	2018-05-17	10:28	-	
phs001559	2018-08-22	11:50	-	
phs001561	2021-04-13	07:39	-	
phs001563	2018-10-22	14:01	-	
phs001564	2020-02-28	13:12	-	
phs001565	2018-07-09	14:15	-	
phs001566	2018-07-24	16:05	-	
phs001568	2019-08-12	08:12	-	
phs001570	2020-10-30	08:03	-	
phs001571	2020-08-18	14:00	-	
phs001572	2018-10-09	14:55	-	
phs001573	2020-07-14	08:25	-	
phs001575	2020-02-18	10:55	-	
phs001576	2019-10-01	10:12	-	
phs001577	2018-09-12	09:04	-	
phs001578	2018-12-04	12:51	-	
phs001580	2020-01-15	08:17	-	
phs001581	2018-11-06	13:33	-	
phs001584	2020-12-03	13:01	-	
phs001585	2020-11-19	07:33	-	
phs001586	2019-07-19	08:40	-	
phs001587	2018-06-29	08:12	-	
phs001588	2018-07-23	15:23	-	
phs001589	2019-03-08	10:25	-	
phs001590	2021-05-05	06:42	-	
phs001591	2021-08-09	06:50	-	
phs001592	2019-04-08	11:48	-	
phs001594	2019-03-18	14:21	-	
phs001595	2018-07-12	11:52	-	
phs001596	2019-05-22	10:58	-	
phs001597	2019-10-08	14:41	-	
phs001598	2021-07-02	07:33	-	
phs001599	2021-08-10	15:14	-	
phs001600	2021-08-19	17:17	-	
phs001601	2021-08-30	21:17	-	
phs001602	2021-08-10	15:04	-	
phs001603	2021-08-10	15:25	-	
phs001604	2021-08-16	12:40	-	
phs001605	2021-08-10	14:58	-	
phs001606	2021-08-10	15:01	-	
phs001607	2021-09-01	08:50	-	
phs001608	2021-10-13	08:06	-	
phs001609	2019-01-11	09:41	-	
phs001611	2019-06-21	08:15	-	
phs001612	2019-12-06	01:09	-	
phs001615	2018-09-27	12:38	-	
phs001616	2020-11-13	14:18	-	
phs001617	2021-06-29	22:13	-	
phs001618	2018-08-02	15:04	-	
phs001619	2021-09-29	07:36	-	
phs001620	2020-07-17	08:44	-	
phs001621	2018-12-20	14:54	-	
phs001623	2021-03-23	07:02	-	
phs001624	2021-09-09	08:10	-	
phs001625	2019-03-27	23:03	-	
phs001626	2020-04-21	06:53	-	
phs001627	2018-07-23	14:31	-	
phs001628	2019-03-29	10:52	-	
phs001629	2018-11-08	15:34	-	
phs001630	2020-07-08	11:42	-	
phs001632	2019-09-06	08:25	-	
phs001641	2020-04-06	17:15	-	
phs001642	2020-07-23	07:17	-	
phs001643	2018-09-25	14:33	-	
phs001644	2021-08-25	06:02	-	
phs001645	2019-02-19	11:54	-	
phs001646	2018-10-26	16:16	-	
phs001647	2018-09-26	14:46	-	
phs001648	2020-07-28	07:46	-	
phs001649	2019-02-27	11:21	-	
phs001650	2020-04-29	07:01	-	
phs001651	2018-09-19	10:42	-	
phs001653	2019-04-15	11:36	-	
phs001654	2018-11-28	10:47	-	
phs001655	2019-01-30	09:48	-	
phs001657	2019-08-26	07:53	-	
phs001658	2018-12-04	10:52	-	
phs001659	2019-01-23	11:43	-	
phs001660	2019-02-22	11:45	-	
phs001661	2021-08-30	21:07	-	
phs001662	2021-09-30	08:32	-	
phs001663	2020-03-02	08:29	-	
phs001664	2018-10-10	15:52	-	
phs001666	2019-04-25	07:47	-	
phs001670	2019-04-11	15:53	-	
phs001672	2021-09-08	11:11	-	
phs001673	2019-05-13	09:39	-	
phs001674	2018-11-05	10:49	-	
phs001675	2021-04-19	07:36	-	
phs001676	2020-04-29	07:06	-	
phs001677	2019-02-21	09:13	-	
phs001678	2018-11-23	14:34	-	
phs001680	2019-07-19	11:11	-	
phs001682	2021-09-08	06:43	-	
phs001683	2020-07-17	09:25	-	
phs001684	2018-10-18	10:23	-	
phs001685	2019-04-30	08:18	-	
phs001686	2019-03-14	14:42	-	
phs001687	2019-08-29	07:10	-	
phs001688	2019-06-19	07:41	-	
phs001690	2018-11-06	13:43	-	
phs001691	2019-11-06	14:46	-	
phs001692	2018-10-29	13:22	-	
phs001693	2018-10-29	13:29	-	
phs001694	2018-10-29	13:45	-	
phs001695	2018-10-29	13:53	-	
phs001696	2018-11-27	12:01	-	
phs001697	2021-03-31	06:54	-	
phs001698	2020-02-24	06:48	-	
phs001699	2019-03-29	09:56	-	
phs001700	2020-12-01	05:58	-	
phs001701	2019-09-24	07:24	-	
phs001702	2018-10-25	15:35	-	
phs001703	2020-06-01	08:32	-	
phs001704	2018-12-18	13:10	-	
phs001705	2019-08-15	07:59	-	
phs001706	2019-03-26	15:29	-	
phs001707	2020-02-04	08:15	-	
phs001709	2019-10-04	08:05	-	
phs001710	2021-10-07	06:16	-	
phs001711	2021-05-12	06:57	-	
phs001712	2019-02-11	11:42	-	
phs001713	2019-12-26	08:22	-	
phs001714	2020-08-12	11:48	-	
phs001715	2019-03-26	15:34	-	
phs001717	2019-04-30	15:49	-	
phs001718	2019-09-19	15:33	-	
phs001719	2019-05-10	12:32	-	
phs001720	2019-03-04	08:35	-	
phs001721	2020-03-06	09:53	-	
phs001722	2020-03-17	07:20	-	
phs001723	2020-03-06	09:33	-	
phs001724	2019-03-15	14:43	-	
phs001725	2021-08-23	09:37	-	
phs001726	2021-10-24	21:52	-	
phs001727	2021-09-02	21:31	-	
phs001728	2021-09-21	20:38	-	
phs001729	2021-09-02	21:35	-	
phs001730	2021-09-09	14:56	-	
phs001732	2021-09-02	21:43	-	
phs001733	2019-02-04	10:57	-	
phs001734	2019-04-02	14:59	-	
phs001735	2021-09-17	09:19	-	
phs001736	2019-09-27	08:35	-	
phs001737	2019-09-25	08:47	-	
phs001738	2020-06-18	08:16	-	
phs001739	2019-03-26	15:25	-	
phs001740	2019-08-02	08:18	-	
phs001741	2020-03-12	08:03	-	
phs001742	2019-11-15	07:52	-	
phs001743	2020-04-24	06:11	-	
phs001744	2021-01-27	00:20	-	
phs001745	2019-03-18	13:04	-	
phs001746	2019-05-06	10:47	-	
phs001747	2019-07-03	10:11	-	
phs001748	2021-02-05	15:02	-	
phs001749	2021-05-24	07:56	-	
phs001750	2019-01-14	15:25	-	
phs001752	2020-02-21	06:17	-	
phs001753	2019-10-09	11:20	-	
phs001754	2021-03-09	14:08	-	
phs001757	2019-04-12	08:39	-	
phs001758	2020-12-14	06:40	-	
phs001759	2019-03-25	17:25	-	
phs001761	2020-11-05	12:33	-	
phs001765	2019-02-27	09:44	-	
phs001766	2020-06-05	06:27	-	
phs001767	2019-03-20	15:33	-	
phs001768	2019-05-09	09:14	-	
phs001769	2019-03-05	09:40	-	
phs001770	2019-03-06	11:10	-	
phs001771	2021-03-17	07:39	-	
phs001772	2021-08-11	07:39	-	
phs001774	2020-03-09	07:51	-	
phs001775	2020-10-19	07:44	-	
phs001776	2019-07-12	10:26	-	
phs001777	2019-04-04	20:44	-	
phs001778	2020-07-21	08:10	-	
phs001779	2020-07-13	17:24	-	
phs001780	2019-03-18	15:41	-	
phs001781	2019-08-14	08:30	-	
phs001782	2021-10-04	07:40	-	
phs001783	2021-09-10	06:57	-	
phs001784	2019-07-12	09:32	-	
phs001785	2021-08-17	07:41	-	
phs001786	2020-11-03	06:17	-	
phs001787	2020-12-22	09:57	-	
phs001788	2019-04-16	09:35	-	
phs001790	2021-02-19	17:48	-	
phs001791	2019-03-21	12:20	-	
phs001792	2019-11-13	07:54	-	
phs001793	2020-08-06	08:28	-	
phs001794	2020-06-16	08:01	-	
phs001795	2019-06-28	11:48	-	
phs001796	2019-05-24	10:59	-	
phs001797	2019-11-21	07:52	-	
phs001798	2021-07-29	09:31	-	
phs001799	2019-10-17	07:46	-	
phs001800	2021-05-20	07:30	-	
phs001802	2019-05-23	07:35	-	
phs001803	2020-03-06	10:16	-	
phs001804	2019-06-28	11:16	-	
phs001805	2019-12-26	08:38	-	
phs001806	2021-08-18	16:24	-	
phs001807	2019-06-13	07:46	-	
phs001808	2019-11-12	11:33	-	
phs001809	2020-10-07	16:18	-	
phs001810	2019-08-01	08:01	-	
phs001811	2020-02-12	08:40	-	
phs001812	2021-03-03	06:45	-	
phs001813	2021-11-03	05:39	-	
phs001814	2019-11-29	14:44	-	
phs001815	2020-08-19	07:19	-	
phs001816	2021-03-09	06:43	-	
phs001817	2020-01-07	07:36	-	
phs001818	2021-03-11	12:53	-	
phs001819	2021-03-31	07:07	-	
phs001820	2020-11-30	05:57	-	
phs001823	2019-08-09	08:34	-	
phs001824	2019-06-28	08:03	-	
phs001825	2020-01-08	09:57	-	
phs001826	2019-10-09	08:07	-	
phs001828	2020-05-19	06:26	-	
phs001829	2020-07-06	07:45	-	
phs001830	2019-08-06	07:56	-	
phs001831	2020-12-09	06:38	-	
phs001833	2019-07-22	11:14	-	
phs001834	2021-07-02	05:56	-	
phs001835	2020-07-21	07:55	-	
phs001836	2019-07-17	09:24	-	
phs001837	2019-11-01	15:40	-	
phs001839	2019-09-27	08:18	-	
phs001840	2019-07-16	12:53	-	
phs001841	2020-08-10	08:40	-	
phs001842	2019-12-10	09:22	-	
phs001845	2021-06-18	07:25	-	
phs001846	2020-12-21	13:15	-	
phs001847	2019-10-17	08:12	-	
phs001848	2019-07-26	09:31	-	
phs001850	2019-07-23	10:15	-	
phs001851	2019-10-15	15:54	-	
phs001852	2019-08-28	07:49	-	
phs001853	2020-02-21	06:35	-	
phs001854	2019-12-03	08:02	-	
phs001855	2019-11-22	07:55	-	
phs001856	2020-08-10	11:42	-	
phs001857	2021-02-03	08:01	-	
phs001858	2020-02-25	14:01	-	
phs001860	2021-02-23	06:30	-	
phs001861	2020-03-11	15:12	-	
phs001862	2020-04-08	08:06	-	
phs001864	2019-10-08	05:02	-	
phs001865	2021-07-01	06:00	-	
phs001866	2020-10-19	08:21	-	
phs001867	2019-08-05	21:06	-	
phs001868	2020-07-09	13:23	-	
phs001869	2020-07-16	10:49	-	
phs001870	2020-09-10	07:58	-	
phs001871	2020-02-25	02:55	-	
phs001872	2019-10-25	14:28	-	
phs001875	2020-09-10	08:46	-	
phs001876	2019-11-25	07:42	-	
phs001877	2019-12-16	07:15	-	
phs001879	2019-12-11	07:44	-	
phs001880	2020-02-24	06:19	-	
phs001881	2021-07-22	07:27	-	
phs001882	2021-09-13	06:51	-	
phs001883	2020-07-08	09:02	-	
phs001884	2020-02-19	11:40	-	
phs001885	2020-01-27	08:23	-	
phs001886	2020-07-20	07:12	-	
phs001887	2019-10-30	14:28	-	
phs001889	2020-10-19	08:46	-	
phs001890	2020-05-07	07:56	-	
phs001892	2020-11-03	05:36	-	
phs001894	2020-04-07	08:19	-	
phs001895	2020-03-05	08:31	-	
phs001897	2020-03-25	05:22	-	
phs001898	2020-01-29	07:42	-	
phs001899	2020-12-17	15:08	-	
phs001900	2020-03-09	08:17	-	
phs001901	2020-03-05	07:41	-	
phs001902	2020-07-16	10:49	-	
phs001903	2020-09-16	09:17	-	
phs001906	2019-12-17	08:25	-	
phs001907	2019-12-27	08:24	-	
phs001908	2021-04-14	06:59	-	
phs001910	2019-11-25	07:55	-	
phs001911	2020-03-23	08:19	-	
phs001912	2020-10-19	09:16	-	
phs001913	2020-09-22	08:41	-	
phs001914	2021-06-16	06:56	-	
phs001916	2021-03-22	07:07	-	
phs001917	2020-01-08	07:45	-	
phs001918	2021-10-16	22:14	-	
phs001919	2020-03-13	07:34	-	
phs001921	2019-12-27	08:37	-	
phs001922	2021-07-09	12:37	-	
phs001924	2019-11-15	08:26	-	
phs001925	2020-11-04	06:16	-	
phs001927	2019-11-15	11:54	-	
phs001929	2021-09-22	16:21	-	
phs001930	2020-01-28	08:34	-	
phs001931	2020-02-14	07:57	-	
phs001932	2020-04-08	22:14	-	
phs001933	2019-11-20	13:19	-	
phs001934	2020-02-25	02:42	-	
phs001935	2021-03-03	07:06	-	
phs001936	2020-01-30	08:06	-	
phs001937	2020-01-30	08:12	-	
phs001938	2020-12-30	07:44	-	
phs001939	2021-09-02	05:58	-	
phs001940	2020-04-17	07:41	-	
phs001941	2020-04-24	05:57	-	
phs001942	2021-05-05	06:23	-	
phs001943	2020-05-01	11:57	-	
phs001945	2021-10-26	14:18	-	
phs001947	2020-04-21	07:00	-	
phs001949	2020-08-25	07:11	-	
phs001951	2020-10-06	06:13	-	
phs001953	2020-02-14	08:06	-	
phs001954	2020-05-19	06:19	-	
phs001955	2020-09-04	14:50	-	
phs001956	2020-01-31	08:20	-	
