male,max_count,median,date,n,mean,min_count,filename,nulls,mean_count,sd,female,min,other,median_count,max
,,,07/08/2016,,,,./data/phs001166.v1.pht005631.v1.p1.T2D_Seq_GWAS_Starr_County_Cohort_Subject.var_report.xml,,,,,,,,
,,,03/06/2017,,,,./data/phs000574.v1.pht005870.v1.p1.measurements.var_report.xml,,,,,,,,
,,,04/15/2014,,,,./data/phs000719.v1.pht003736.v1.p1.PNTM_Sample.var_report.xml,,,,,,,,
,,,11/21/2016,,,,./data/phs001251.v1.pht005949.v1.p1.UC_WES_Sample.var_report.xml,,,,,,,,
1540,1540,,03/10/2016,2872,,1332,./data/phs000952.v1.pht005320.v1.p1.Substance_Dependence_EA_AA_Subject_Phenotypes.var_report.xml,0,1436,147.1,1332,,,1436,
,,,2020/03/12,,,,./data/phs000673.v4.pht003661.v4.p1.CSER_Sample.var_report.xml,,,,,,,,
,,,05/09/2016,,,,./data/phs001063.v1.pht005289.v1.p1.HER2_Positive_Breast_Cancer_Subject.var_report.xml,,,,,,,,
,,,11/04/2014,,,,./data/phs000086.v3.pht000327.v1.p1.EDIC_f0042.var_report.xml,,,,,,,,
,,,10/18/2016,,,,./data/phs001205.v1.pht005853.v1.p1.Neural_Stem_Cell_Lineages_Sample_Attributes.var_report.xml,,,,,,,,
,,,2021/01/15,,,,./data/phs000989.v4.pht005021.v4.p1.Cortical_Neurogenesis_Sample.var_report.xml,,,,,,,,
3,3,,05/12/2017,5,,2,./data/phs001091.v1.pht006065.v1.p1.CLL_Clonal_Evolution_Subject_Phenotypes.var_report.xml,0,2.5,0.7071,2,,,2.5,
,,,2021/08/11,,,,./data/phs002480.v1.pht011396.v1.p1.Glomerular_Disorders_Sample_Attributes.var_report.xml,,,,,,,,
459,484,,2021/07/29,943,,459,./data/phs001599.v1.pht011433.v1.p1.TOPMed_WGS_Boston_Brazil_SCD_Subject.var_report.xml,0,471.5,17.68,484,,,471.5,
,,,12/11/2009,,,,./data/phs000171.v1.pht000767.v1.p1.MS_DATA_MHQGPRDEM.var_report_2009_12_11.xml,,,,,,,,
,,,2020/12/21,,,,./data/phs000007.v32.pht005161.v3.p13.t_ctthrcac_2011_m_0682s.var_report.xml,,,,,,,,
2943,3500,,04/29/2016,6443,,2943,./data/phs000128.v3.pht000531.v2.p3.simphen132.var_report.xml,0,3222,393.9,3500,,,3222,
,,,2020/11/27,,,,./data/phs000510.v1.pht010697.v1.p1.SOF_Subject_Phenotypes.var_report.xml,,,,,,,,
664,712,,02/25/2011,990,,664,./data/phs000143.v1.pht000644.v1.p1.T2D_Starr_Data.var_report_2011_02_25.xml,0,990,461,712,,,990,
,12,,2020/03/04,12,,12,./data/phs001892.v1.pht009942.v1.p1.miRNA_Profiling_Subject_Phenotypes.var_report.xml,0,12,,12,,,12,
,,,2021/05/18,,,,./data/phs002224.v1.pht010846.v1.p1.Crosstalk_Asthma_Sample.var_report.xml,,,,,,,,
,,,2020/12/21,,,,./data/phs000007.v32.pht000203.v8.p13.laba1_6s.var_report.xml,,,,,,,,
,,,2019/09/11,,,,./data/phs001887.v1.pht009433.v1.p1.Sperm_Donors_Sample.var_report.xml,,,,,,,,
184,184,,2020/01/02,286,,102,./data/phs001895.v2.pht009444.v2.p1.Lung_Cancer_EA_AA_Subject_Phenotypes.var_report.xml,0,143,57.98,102,,,143,
,,,08/20/2013,,,,./data/phs000285.v3.pht001565.v2.p2.A4F06FG.var_report.xml,,,,,,,,
,,,2019/08/09,,,,./data/phs001847.v1.pht009382.v1.p1.AML_Sample_Attributes.var_report.xml,,,,,,,,
,,,2018/03/06,,,,./data/phs000603.v1.pht007550.v1.p1.laboratoryinvestigationform.var_report.xml,,,,,,,,
,,,2018/04/16,,,,./data/phs001289.v1.pht007783.v1.p1.CINCH_5301_Subject.var_report.xml,,,,,,,,
,,,2018/04/16,,,,./data/phs001326.v1.pht007820.v1.p1.p6902_17366_timetoeve.var_report.xml,,,,,,,,
,,,2018/05/17,,,,./data/phs001313.v1.pht007975.v1.p1.eligibilityform.var_report.xml,,,,,,,,
,,,2020/11/27,,,,./data/phs000510.v1.pht010695.v1.p1.SOF_Subject.var_report.xml,,,,,,,,
,,,12/16/2013,,,,./data/phs000690.v1.pht003621.v1.p1.Multiplex_Epilepsy_Families_Subject_Phenotypes.var_report.xml,,,,,,,,
,,,2020/06/18,,,,./data/phs000280.v7.pht006416.v4.p1.afucomposite28ps1.var_report.xml,,,,,,,,
,,,2021/08/20,,,,./data/phs002557.v1.pht011481.v1.p1.PID_LRBA_Sample.var_report.xml,,,,,,,,
,,,2018/11/16,,,,./data/phs001272.v1.pht007302.v1.p1.Broad_CMG_Sample.var_report.xml,,,,,,,,
,,,08/12/2016,,,,./data/phs000888.v1.pht005569.v1.p1.18aGERD_other_conditions.var_report.xml,,,,,,,,
,,,2017/10/19,,,,./data/phs001288.v1.pht006773.v1.p1.interval_hx.var_report.xml,,,,,,,,
,,,2021/08/10,,,,./data/phs001467.v2.pht009730.v2.p2.TOPMed_WGS_SAPPHIRE_Sample.var_report.xml,,,,,,,,
2,6,,03/13/2015,8,,2,./data/phs000873.v1.pht004558.v1.p1.Bleeding_Disorders_Subject_Phenotypes.var_report.xml,0,4,2.828,6,,,4,
,,,2021/07/16,,,,./data/phs001602.v2.pht009976.v1.p1.TOPMed_WGS_ChildrensHS_GAP_Subject.var_report.xml,,,,,,,,
,,,2019/08/18,,,,./data/phs001201.v2.pht007555.v2.p1.AsPIRES_HINT_Sample.var_report.xml,,,,,,,,
,,,2019/01/15,,,,./data/phs001175.v2.pht007755.v2.p2.CTSP_Subject.var_report.xml,,,,,,,,
42,42,,10/07/2016,42,,42,./data/phs001223.v1.pht005801.v1.p1.AR_Prostate_Cancer_Subject_Phenotypes.var_report.xml,0,42,,,,,42,
2943,3500,,04/29/2016,6443,,2943,./data/phs000128.v3.pht000576.v2.p3.simphen177.var_report.xml,0,3222,393.9,3500,,,3222,
,,,06/12/2017,,,,./data/phs001371.v1.pht006545.v1.p1.TNF_RA_FLS_Sample.var_report.xml,,,,,,,,
,,,01/19/2010,,,,./data/phs000219.v1.pht001094.v1.p1.d_mri_trans.var_report_2010_01_19.xml,,,,,,,,
,,,08/04/2015,,,,./data/phs000926.v1.pht004868.v1.p1.Crohn_Disease_Childhood_Onset_Sample_Attributes.var_report.xml,,,,,,,,
,,,11/05/2014,,,,./data/phs000209.v13.pht003379.v1.p3.MESA_AncilMesaSleepPolysomnography.var_report.xml,,,,,,,,
,,,01/06/2015,,,,./data/phs000811.v1.pht004399.v1.p1.Targeted_DNA_NGS_Sample.var_report.xml,,,,,,,,
,,,03/06/2017,,,,./data/phs000574.v1.pht005867.v1.p1.ekg.var_report.xml,,,,,,,,
,,,2019/08/30,,,,./data/phs001331.v2.pht006923.v2.p1.conclusionofstudyparticipation.var_report.xml,,,,,,,,
,,,04/20/2012,,,,./data/phs000390.v1.pht002328.v1.p1.Female_Osteoporosis_Risk_Genes_Sample_Attributes.var_report.xml,,,,,,,,
748,2240,,06/01/2010,2988,,748,./data/phs000138.v2.pht000618.v1.p1.Bone_Fragility_Pedigree.var_report_2010_06_01.xml,0,1494,1055,2240,,,1494,
,,,2018/09/19,,,,./data/phs000257.v3.pht001249.v3.p1.HMP_Gut_Crohns_Function_Sample.var_report.xml,,,,,,,,
,,,2020/04/23,,,,./data/phs000640.v9.pht003439.v9.p1.HeLaCell_Sample.var_report.xml,,,,,,,,
,,,11/04/2014,,,,./data/phs000086.v3.pht000235.v1.p1.DCCT_f0361.var_report.xml,,,,,,,,
,,,2020/12/21,,,,./data/phs000007.v32.pht000366.v7.p13.renin1_6s.var_report.xml,,,,,,,,
21,21,,2020/08/04,33,,12,./data/phs001793.v1.pht008901.v1.p1.PDGCL_Subject_Phenotypes.var_report.xml,0,16.5,6.364,12,,,16.5,
,,,2020/01/23,,,,./data/phs000287.v7.pht001483.v1.p1.YR15PH.var_report.xml,,,,,,,,
,,,02/08/2017,,,,./data/phs001276.v1.pht006123.v1.p1.Interneuron_Development_Sample_Attributes.var_report.xml,,,,,,,,
,,,11/08/2013,,,,./data/phs000200.v9.pht003418.v1.p3.spec_draws_rel3.var_report.xml,,,,,,,,
,,,07/15/2013,,,,./data/phs000608.v1.pht003342.v1.p1.Schizophrenia_Methylation_Subject.var_report.xml,,,,,,,,
,,,05/24/2016,,,,./data/phs001065.v1.pht005409.v1.p1.drugdis.var_report.xml,,,,,,,,
,,,2020/04/03,,,,./data/phs001916.v2.pht009722.v2.p1.PBMCs_Aging_Sample.var_report.xml,,,,,,,,
,,,2018/03/06,,,,./data/phs000603.v1.pht007548.v1.p1.eligibility.var_report.xml,,,,,,,,
,,,2020/05/26,,,,./data/phs001820.v1.pht010239.v1.p1.Oncologic_Hematologic_Subject.var_report.xml,,,,,,,,
,,,08/20/2013,,,,./data/phs000285.v3.pht001608.v2.p2.B2F09HYS.var_report.xml,,,,,,,,
,,,2018/11/05,,,,./data/phs001632.v1.pht008532.v1.p1.Multiple_Myeloma_AA_Sample.var_report.xml,,,,,,,,
,,,2018/05/01,,,,./data/phs000607.v3.pht003443.v2.p2.Neurodevelopmental_Genomics_Sample.var_report.xml,,,,,,,,
,,,2017/12/04,,,,./data/phs001419.v1.pht007096.v1.p1.physician_examination.var_report.xml,,,,,,,,
,,,2019/06/14,,,,./data/phs000589.v1.pht009188.v1.p1.followup_comorbidity_form.var_report.xml,,,,,,,,
,23,,2018/09/17,23,,23,./data/phs001685.v1.pht008371.v1.p1.OVCA_Organoids_Subject_Phenotypes.var_report.xml,0,23,,23,,,23,
,,,04/07/2017,,,,./data/phs001174.v1.pht006240.v1.p1.Primary_Ovarian_Insufficiency_Subject.var_report.xml,,,,,,,,
301,595,,06/27/2011,896,,301,./data/phs000344.v1.pht002170.v1.p1.Finnish_ALS_Subject_Phenotypes.var_report.xml,0,448,3.536,595,,,448,
,,,10/24/2013,,,,./data/phs000563.v1.pht003083.v1.p1.NF1_Pilocytic_Astrocytoma_Sample.var_report.xml,,,,,,,,
,,,2020/01/07,,,,./data/phs001941.v1.pht009743.v1.p1.Otitis_Media_Sample.var_report.xml,,,,,,,,
,,,05/13/2015,,,,./data/phs000769.v1.pht004004.v1.p1.LHMP_Sample.var_report.xml,,,,,,,,
2408,2643,,2021/05/07,5051,,2408,./data/phs001327.v2.pht011194.v1.p1.sparticip.var_report.xml,0,2526,166.2,2643,,,2526,
,,,2019/09/11,,,,./data/phs001437.v1.pht006806.v1.p1.PPTC_Subject.var_report.xml,,,,,,,,
,,,04/18/2012,,,,./data/phs000369.v1.pht002588.v1.p1.Breast_Carcinoma_Subtypes_Sample_Attributes.var_report.xml,,,,,,,,
,,,2018/09/17,,,,./data/phs001685.v1.pht008372.v1.p1.OVCA_Organoids_Sample_Attributes.var_report.xml,,,,,,,,
,,,03/15/2016,,,,./data/phs000337.v1.pht005334.v1.p1.Developmental_Disabilities_Subject.var_report.xml,,,,,,,,
,,,11/05/2014,,,,./data/phs000209.v13.pht001209.v2.p3.MESA_AncilMesaSphingomyelin.var_report.xml,,,,,,,,
,,,2021/08/19,,,,./data/phs001662.v2.pht010061.v1.p1.LTRC_R040_subject_medications.var_report.xml,,,,,,,,
,,,08/23/2011,,,,./data/phs000290.v1.pht002276.v1.p1.PAH_Sample_Attributes.var_report.xml,,,,,,,,
,,,2017/12/13,,,,./data/phs001053.v1.pht007232.v1.p1.XFS_Glaucoma_Subject_Phenotypes.var_report.xml,,,,,,,,
51,55,,2018/01/18,4,,51,./data/phs000382.v3.pht002323.v3.p1.CIDR_Joubert_Syndrome_Subject_Phenotypes.var_report.xml,0,53,2.828,55,,,53,
,,,2020/08/05,,,,./data/phs002052.v1.pht010318.v1.p1.mtDNA_Deletion_POLG_Subject.var_report.xml,,,,,,,,
,,,04/17/2017,,,,./data/phs001157.v1.pht005806.v1.p1.WLS_Aging_Sample_Attributes.var_report.xml,,,,,,,,
,,,08/17/2010,,,,./data/phs000294.v1.pht001533.v1.p1.MIGen_Subject.var_report_2010_08_17.xml,,,,,,,,
,,,12/10/2014,,,,./data/phs000848.v1.pht004412.v1.p1.Autosomal_Recessive_TPP2_Mutations_Sample_Attributes.var_report.xml,,,,,,,,
,,,2019/07/19,,,,./data/phs001230.v1.pht009241.v1.p1.Estonian_Biobank_Subject_Phenotypes.var_report.xml,,,,,,,,
,,,2018/06/14,,,,./data/phs001238.v2.pht006044.v1.p1.GENOA_AfricanAmerican_Phase2_Brain.var_report.xml,,,,,,,,
,,,2020/11/04,1089,,,./data/phs002062.v1.pht010639.v1.p1.BC_TDLUs_Subject_Phenotypes.var_report.xml,0,,,1089,,,,
,,,01/19/2010,,,,./data/phs000219.v1.pht001079.v1.p1.d_drs_trans.var_report_2010_01_19.xml,,,,,,,,
2943,3500,,04/29/2016,6443,,2943,./data/phs000128.v3.pht000559.v2.p3.simphen160.var_report.xml,0,3222,393.9,3500,,,3222,
,,,2018/02/27,,,,./data/phs001064.v1.pht006835.v1.p1.PC_SRC_Bladder_Sample_Attributes.var_report.xml,,,,,,,,
611,611,,2019/08/10,648,,73,./data/phs001876.v1.pht009389.v1.p1.BSRC_ASD_CNV_Subject_Phenotypes.var_report.xml,0,508,157,73,,,508,
,,,2019/03/01,,,,./data/phs001775.v1.pht008807.v1.p1.Multiplex_AD_Families_Subject.var_report.xml,,,,,,,,
,,,08/29/2016,,,,./data/phs001199.v1.pht005707.v1.p1.TIGER_LC_OncoVar_Sample_Attributes.var_report.xml,,,,,,,,
113,138,,09/03/2014,251,,113,./data/phs000750.v1.pht003936.v1.p1.GOAL_Subject_Phenotypes.var_report.xml,0,125.5,17.68,138,,,125.5,
,,,2019/08/18,,,,./data/phs001201.v2.pht007558.v1.p1.SubjectPathogensVariables.var_report.xml,,,,,,,,
,,,08/20/2013,,,,./data/phs000285.v3.pht001702.v2.p2.CFLWUPT1.var_report.xml,,,,,,,,
,,,2021/06/09,,,,./data/phs001395.v2.pht006625.v1.p1.TOPMed_WGS_HCHS_SOL_Subject.var_report.xml,,,,,,,,
,,,2018/06/13,,,,./data/phs001490.v1.pht008138.v1.p1.T2D_GENES_BioMe_Sample_Attributes.var_report.xml,,,,,,,,
,,,2020/06/09,,,,./data/phs002036.v1.pht010274.v1.p1.Chromoanasynthesis_JBS_Subject.var_report.xml,,,,,,,,
,,,2020/12/21,,,,./data/phs000007.v32.pht000389.v12.p13.vr_cvdproc_2019_a_1218s.var_report.xml,,,,,,,,
,,,01/19/2010,,,,./data/phs000219.v1.pht001103.v1.p1.d_terfd_trans.var_report_2010_01_19.xml,,,,,,,,
,,,2020/09/02,,,,./data/phs002006.v2.pht010163.v2.p1.Segmental_Overgrowth_Subject_Phenotypes.var_report.xml,,,,,,,,
,,,04/04/2012,,,,./data/phs000433.v1.pht002433.v1.p1.SIGNET_Subject.var_report.xml,,,,,,,,
925,931,,05/21/2013,845,,925,./data/phs000421.v1.pht003235.v1.p1.FuchsEndothelialCornealDystrophy_Subject_Phenotypes.var_report.xml,0,938,86.27,931,,,938,
,,,11/04/2014,,,,./data/phs000086.v3.pht000220.v1.p1.DCCT_ms12expt.var_report.xml,,,,,,,,
,,,2019/11/08,,,,./data/phs001332.v2.pht007462.v2.p1.deathrecord.var_report.xml,,,,,,,,
,,,08/12/2016,,,,./data/phs000888.v1.pht005583.v1.p1.emerge2_obesity_med.var_report.xml,,,,,,,,
,,,2018/02/12,,,,./data/phs001525.v1.pht007476.v1.p1.XDP_Sample.var_report.xml,,,,,,,,
,,,11/05/2014,,,,./data/phs000209.v13.pht002297.v2.p3.MESA_AncilMesaLungAirway.var_report.xml,,,,,,,,
,,,2021/02/04,,,,./data/phs001748.v1.pht008577.v1.p1.Histiocytic_Sarcomas_Sample_Attributes.var_report.xml,,,,,,,,
,,,2020/03/09,,,,./data/phs001491.v2.pht007253.v2.p1.CIDR_Tooth_Disorders_Sample.var_report.xml,,,,,,,,
,,,05/13/2014,,,,./data/phs000678.v1.pht003564.v1.p1.Young_Onset_Breast_Cancer_Sample.var_report.xml,,,,,,,,
,,,2021/01/13,,,,./data/phs001480.v1.pht010833.v1.p1.PRO_CIPN_Sample_Attributes.var_report.xml,,,,,,,,
,,,2020/02/04,,,,./data/phs001721.v1.pht009718.v1.p1.IBDGC_Repo_IC_Sample.var_report.xml,,,,,,,,
118,,,2021/05/20,173,,,./data/phs000997.v5.pht005688.v3.p2.TOPMed_WGS_VAFAR_Subject_Phenotypes.var_report.xml,0,,,55,,,,
22,45,,02/11/2016,79,,6,./data/phs000536.v2.pht002949.v2.p1.Retrotransposition_Colorectal_Tumors_Subject_Phenotypes.var_report.xml,0,8.667,2.309,6,,,22,
18,47,,2020/12/18,65,,18,./data/phs001073.v2.pht005953.v2.p1.Epigenetics_Malnutrition_Pedigree.var_report.xml,0,32.5,20.51,47,,,32.5,
,,,2020/06/18,,,,./data/phs000280.v7.pht009474.v1.p1.GNCps1.var_report.xml,,,,,,,,
,,,12/19/2011,,,,./data/phs000387.v1.pht002445.v1.p1.eMERGE_GeM_AAA_Sample_Attributes.var_report.xml,,,,,,,,
,,,05/12/2017,,,,./data/phs001091.v1.pht006066.v1.p1.CLL_Clonal_Evolution_Sample_Attributes.var_report.xml,,,,,,,,
1341,3856,,05/16/2017,7310,,3454,./data/phs001252.v1.pht006384.v1.p1.famrcnd.var_report.xml,0,3655,284.3,941,,,3655,
,,,2019/06/14,,,,./data/phs000589.v1.pht009184.v1.p1.change_of_information_form.var_report.xml,,,,,,,,
,,,2019/08/01,,,,./data/phs000222.v6.pht003450.v2.p2.lh_aparc_area.var_report.xml,,,,,,,,
,,,11/15/2012,,,,./data/phs000405.v1.pht003065.v1.p1.Mendelian_Malignant_Hyperthermia_Sample_Attributes.var_report.xml,,,,,,,,
1985,2429,,2021/10/04,4860,,49,./data/phs000920.v5.pht004897.v5.p3.TOPMed_WGS_GALAII_Subject.var_report.xml,0,1620,1361,1992,,,2382,
6,7,,2018/07/18,49,,6,./data/phs001618.v1.pht008227.v1.p1.TIL_NSCLC_Subject_Phenotypes.var_report.xml,0,6.5,1.414,7,,,6.5,
1,4,,07/28/2014,5,,1,./data/phs000778.v1.pht003969.v1.p1.Vesicoureteral_Reflux_Subject_Phenotypes.var_report.xml,0,2.5,2.121,4,,,2.5,
,,,11/04/2014,,,,./data/phs000086.v3.pht000216.v1.p1.DCCT_f0051.var_report.xml,,,,,,,,
,,,02/01/2016,,,,./data/phs001021.v1.pht005264.v1.p1.CHDWB_Rare_Regulatory_Variants_Subject.var_report.xml,,,,,,,,
,,,03/15/2016,,,,./data/phs001074.v1.pht005341.v1.p1.GeneSTAR_Platelet_Aggregation_iPS_MKs_Sample.var_report.xml,,,,,,,,
,,,01/16/2015,,,,./data/phs000763.v1.pht004254.v1.p1.COGA_Family_GWAS_Sample.var_report.xml,,,,,,,,
,,,05/12/2015,,,,./data/phs000894.v1.pht004659.v1.p1.Acute_Kidney_Injury_Vancomycin_Sample.var_report.xml,,,,,,,,
,,,2019/03/11,,,,./data/phs000286.v6.pht001964.v3.p2.msra.var_report.xml,,,,,,,,
,,,11/06/2015,,,,./data/phs001025.v1.pht005083.v1.p1.SLE_Amerindian_Hispanics_Subject.var_report.xml,,,,,,,,
,,,2018/08/19,,,,./data/phs001647.v1.pht008200.v1.p1.Impulsivity_Addiction_Sample.var_report.xml,,,,,,,,
,,,2020/12/21,,,,./data/phs000007.v32.pht000205.v8.p13.lipids1_5s.var_report.xml,,,,,,,,
,,,2021/02/22,,,,./data/phs002212.v1.pht010984.v1.p1.ZRSR2_MDS_Sample.var_report.xml,,,,,,,,
,,,2018/03/20,103,,,./data/phs000605.v1.pht007630.v1.p1.demographics.var_report.xml,0,,,103,,,,
,,,2021/05/07,,,,./data/phs001327.v2.pht011185.v1.p1.chronicconditionsumm.var_report.xml,,,,,,,,
,,,2021/02/08,,,,./data/phs001422.v2.pht006760.v2.p1.GETHIN_Subject_Phenotypes.var_report.xml,,,,,,,,
,,,03/17/2015,,,,./data/phs000884.v1.pht004600.v1.p1.Gut_Microbiome_Controls_Sample.var_report.xml,,,,,,,,
,,,11/08/2013,,,,./data/phs000200.v9.pht000996.v4.p3.f149_rel1.var_report.xml,,,,,,,,
49,,,2017/10/11,94,,,./data/phs000578.v1.pht007008.v1.p1.demographics.var_report.xml,0,,,45,,,,
947,,2,08/20/2013,511,1.607,,./data/phs000285.v3.pht001645.v2.p2.B2REF.var_report.xml,0,,0.4976,896,1,,,2
,,,2019/02/05,,,,./data/phs000748.v7.pht003890.v7.p4.MMRF_Sample_Attributes.var_report.xml,,,,,,,,
,,,2017/09/22,,,,./data/phs001392.v1.pht006904.v1.p1.pidtc_19292_day0erttr.var_report.xml,,,,,,,,
,,,08/20/2013,,,,./data/phs000285.v3.pht001747.v2.p2.D2F22.var_report.xml,,,,,,,,
,,,2018/08/06,,,,./data/phs001580.v1.pht008291.v1.p1.HCC_Sample_Attributes.var_report.xml,,,,,,,,
,,,2020/04/27,,,,./data/phs002002.v1.pht010190.v1.p1.ILCs_HNSCC_Sample.var_report.xml,,,,,,,,
,,,2019/06/03,,,,./data/phs001292.v2.pht007855.v2.p1.sleep_disorder_breathing.var_report.xml,,,,,,,,
,,,2021/09/23,,,,./data/phs001468.v3.pht009555.v1.p1.TOPMed_WGS_REDSIII_Brazil_SCD_Sample_Attributes.var_report.xml,,,,,,,,
2252,2252,,12/15/2009,2252,,2252,./data/phs000207.v1.pht001105.v1.p1.CGEMS_Prostate_Data.var_report.xml,0,2252,,,,,2252,
1401,199,,2021/09/24,321,,936,./data/phs001726.v2.pht009834.v2.p1.TOPMed_WGS_CAMP_Subject.var_report.xml,0,970,54.45,936,,,970,
,,,2020/06/18,,,,./data/phs000280.v7.pht006433.v1.p1.DLR.var_report.xml,,,,,,,,
,,,11/21/2016,,,,./data/phs000341.v2.pht003171.v1.p1.Hypodiploid_ALL_GEO.var_report.xml,,,,,,,,
,,,2021/06/09,,,,./data/phs001293.v3.pht008895.v1.p1.TOPMed_WGS_HyperGEN_Sample.var_report.xml,,,,,,,,
,,,11/28/2011,,,,./data/phs000274.v1.pht001276.v1.p1.CIDR_Celiac_Subject.var_report.xml,,,,,,,,
,,,2017/10/02,,,,./data/phs000962.v1.pht006964.v1.p1.CIDR_Brain_Growth_Children_Subject.var_report.xml,,,,,,,,
,,,01/18/2013,,,,./data/phs000550.v1.pht003127.v1.p1.Pancreatic_Adenocarcinoma_Subject.var_report.xml,,,,,,,,
,,,08/20/2013,,,,./data/phs000285.v3.pht001577.v2.p2.A4F14.var_report.xml,,,,,,,,
,,,2020/08/19,,,,./data/phs002075.v1.pht010458.v1.p1.Chorioamniotic_Membranes_Sample.var_report.xml,,,,,,,,
,,,02/18/2015,,,,./data/phs000509.v1.pht004315.v1.p1.Hepatocellular_Carcinoma_Sequencing_Sample_Attributes.var_report.xml,,,,,,,,
81,81,,2019/04/25,5,,80,./data/phs000899.v1.pht008942.v1.p1.AmBiGen_Pedigree.var_report.xml,0,80.5,2.121,80,,,80.5,
,,,2018/05/07,,,,./data/phs000490.v1.pht002963.v1.p1.eMERGE_Complex_Pediatric_Disorders_Sample.var_report.xml,,,,,,,,
,,,2018/04/12,,,,./data/phs001411.v1.pht007725.v1.p1.ACCORD_Sample.var_report.xml,,,,,,,,
84,84,,08/13/2015,54,,73,./data/phs000831.v1.pht004907.v1.p1.Sporadic_ALS_Subject_Phenotypes.var_report.xml,0,78.5,7.778,73,,,78.5,
,,,2019/08/01,,,,./data/phs001828.v1.pht009370.v1.p1.CKD_Sample_Attributes.var_report.xml,,,,,,,,
,,,2018/03/23,,,,./data/phs000698.v1.pht007677.v1.p1.inspiratory_ctscan_20mas.var_report.xml,,,,,,,,
676,718,,12/02/2016,1394,,676,./data/phs000847.v2.pht005718.v1.p1.T2D_GENES_SAMAFS_Pedigree.var_report.xml,0,697,29.7,718,,,697,
,,,07/19/2012,,,,./data/phs000494.v1.pht002800.v1.p1.eMERGE_Pediatric_CCHMC_Sample.var_report.xml,,,,,,,,
9,49,,2019/06/24,95,,9,./data/phs001795.v1.pht008950.v1.p1.CM1_Pedigree.var_report.xml,0,47.5,6.364,49,,,47.5,
,,,06/22/2016,,,,./data/phs001012.v1.pht005551.v1.p1.Diabetes_Heart_Study_EA_Sample_Attributes.var_report.xml,,,,,,,,
21,25,,10/28/2011,46,,21,./data/phs000352.v1.pht002286.v1.p1.Retinoblastoma_Subject_Phenotypes.var_report.xml,0,23,2.828,25,,,23,
,,,2021/07/07,,,,./data/phs002436.v1.pht011376.v1.p1.TIL_Infusion_Sample.var_report.xml,,,,,,,,
3,11,,2020/05/06,14,,3,./data/phs002023.v1.pht010197.v1.p1.CRPM_Subject_Phenotypes.var_report.xml,0,7,5.657,11,,,7,
6,6,,2018/02/27,7,,6,./data/phs001206.v1.pht007343.v1.p1.BSP_AA_Pedigree.var_report.xml,0,6,0.7071,6,,,6,
,,,2018/05/15,,,,./data/phs001309.v1.pht007914.v1.p1.registration.var_report.xml,,,,,,,,
,,,2021/02/03,,,,./data/phs001018.v1.pht010911.v1.p1.Clinical_Renal_Tumors_Subject.var_report.xml,,,,,,,,
,,,02/24/2012,,,,./data/phs000001.v3.pht000370.v2.p1.adverse.var_report.xml,,,,,,,,
,,,2017/12/08,,,,./data/phs001279.v1.pht007203.v1.p1.GDMCC_5904_Subject.var_report.xml,,,,,,,,
,,,2019/03/11,,,,./data/phs000286.v6.pht001945.v2.p2.cena.var_report.xml,,,,,,,,
,,,05/07/2013,,,,./data/phs000462.v1.pht002542.v1.p1.T2D_GENES_Sample.var_report.xml,,,,,,,,
,,,09/16/2009,,,,./data/phs000211.v1.pht000913.v1.p1.NIGMS_Variation_Panels_Subject.var_report_2009_09_16.xml,,,,,,,,
,,,07/12/2017,,,,./data/phs000592.v1.pht006593.v1.p1.interimmedicalhistory.var_report.xml,,,,,,,,
454,454,,2019/10/22,824,,370,./data/phs001917.v1.pht009550.v1.p1.Methylation_PC_Subject_Phenotypes.var_report.xml,0,412,59.4,370,,,412,
,,,06/28/2017,,,,./data/phs001338.v1.pht006364.v1.p1.Tibetan_High_Altitude_Adaptation_Subject_Phenotypes.var_report.xml,,,,,,,,
,,,2017/12/08,,,,./data/phs001279.v1.pht007205.v1.p1.conclusionofstudyparticipation.var_report.xml,,,,,,,,
,,,2018/05/07,,,,./data/phs000490.v1.pht002967.v1.p1.GERD_Phenotype.var_report.xml,,,,,,,,
,,,09/19/2016,,,,./data/phs001185.v1.pht005764.v1.p1.Early_Onset_Prostate_Cancer_Subject_Phenotypes.var_report.xml,,,,,,,,
29,29,,2020/01/21,39,,2,./data/phs001282.v2.pht006098.v2.p1.Endemic_Burkitt_Lymphoma_Subject_Phenotypes.var_report.xml,0,13,14.18,8,,,8,
9,9,,2017/11/30,18,,9,./data/phs001474.v1.pht007153.v1.p1.Metastasis_HNSCC_Subject_Phenotypes.var_report.xml,0,9,0,9,,,9,
,,,2020/12/21,,,,./data/phs000007.v32.pht002151.v1.p13.ffreq0_20s.var_report.xml,,,,,,,,
,,,2020/10/27,,,,./data/phs001616.v2.pht008546.v2.p2.eMERGEseq_Sample_Attributes.var_report.xml,,,,,,,,
,,,2019/10/29,,,,./data/phs001465.v1.pht006958.v1.p1.Localized_Prostate_Cancer_Subject_Phenotypes.var_report.xml,,,,,,,,
,,,2019/04/04,,,,./data/phs001768.v1.pht008693.v1.p1.Methylmercury_Pregnancy_Subject_Phenotypes.var_report.xml,,,,,,,,
,,,2018/06/18,,,,./data/phs001586.v1.pht008149.v1.p1.RICHS_Sample.var_report.xml,,,,,,,,
,,,08/20/2013,,,,./data/phs000285.v3.pht001817.v2.p2.F1F09TOB.var_report.xml,,,,,,,,
